"sample","sampleid","otu","Kingdom","Phylum","Class","Order","Family","Genus","pctseqs"
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00264;seqs=344386;samples=2563","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_incertae_sedis",0.00652591170825336
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00284;seqs=297046;samples=1975","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter",0.00281509916826615
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00303;seqs=278914;samples=1954","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00217530390275112
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00313;seqs=264592;samples=2003","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter",0.00575815738963532
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00321;seqs=259666;samples=2311","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes",0.00268714011516315
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00326;seqs=253079;samples=2114","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longibaculum",0.00518234165067178
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00356;seqs=209579;samples=1949","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.000639795265515035
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00380;seqs=190495;samples=2508","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.00223928342930262
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00381;seqs=188451;samples=3929","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae","Anaerosinus",0.00339091490722969
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00400;seqs=182579;samples=2000","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00172744721689059
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00404;seqs=178640;samples=1648","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0103007037747921
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00428;seqs=166019;samples=3178","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.000447856685860525
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00441;seqs=161424;samples=508","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Muricomes",0.00147152911068458
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00468;seqs=145372;samples=1782","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Murimonas",0.0112603966730646
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00504;seqs=129892;samples=1571","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus",0.00396673064619322
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00517;seqs=125817;samples=1086","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",6.39795265515035e-05
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00526;seqs=121288;samples=1892","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0130518234165067
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00557;seqs=111112;samples=792","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00115163147792706
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00573;seqs=108031;samples=3206","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",0.00127959053103007
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00617;seqs=99547;samples=389","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00166346769033909
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00635;seqs=95164;samples=1972","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.00108765195137556
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00646;seqs=92914;samples=259","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.00236724248240563
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00649;seqs=92478;samples=2134","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00223928342930262
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00650;seqs=91930;samples=1465","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00198336532309661
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00670;seqs=87391;samples=1051","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0112603966730646
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00672;seqs=87255;samples=3066","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cuneatibacter",0.00217530390275112
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00677;seqs=86013;samples=1606","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00351887396033269
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00731;seqs=79351;samples=1974","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Caproiciproducens",0.00223928342930262
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00771;seqs=72943;samples=841","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella",0.0342930262316059
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00788;seqs=70634;samples=574","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.00115163147792706
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00842;seqs=64230;samples=1150","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus",0.000703774792066539
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00905;seqs=57202;samples=723","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.0017914267434421
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV00917;seqs=55847;samples=287","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Harryflintia",0.0218170185540627
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01008;seqs=47853;samples=1242","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",0.00479846449136276
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01053;seqs=44215;samples=805","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea",0.00153550863723608
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01138;seqs=39536;samples=388","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.00390275111964171
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01270;seqs=31671;samples=107","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.000767754318618042
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01287;seqs=31107;samples=98","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.000895713371721049
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01389;seqs=27459;samples=61","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.0037108125399872
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01395;seqs=27161;samples=649","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVb",0.00403071017274472
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01543;seqs=22339;samples=615","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium",0.000895713371721049
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01553;seqs=21993;samples=417","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",0.00626999360204734
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01608;seqs=20858;samples=802","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00204734484964811
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01632;seqs=20201;samples=917","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Harryflintia",0.00102367242482406
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01740;seqs=17600;samples=332","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium",0.00479846449136276
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01773;seqs=17197;samples=275","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00646193218170186
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV01987;seqs=13686;samples=219","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00275111964171465
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV02056;seqs=12864;samples=244","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00255918106206014
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV02202;seqs=11456;samples=147","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00447856685860525
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV02242;seqs=11105;samples=323","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000895713371721049
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV02342;seqs=10176;samples=431","Bacteria","Firmicutes","Clostridia","Clostridiales","Gracilibacteraceae","Lutispora",0.000511836212412028
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV02675;seqs=7354;samples=137","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",0.00313499680102367
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV02750;seqs=6924;samples=207","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00230326295585413
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV03068;seqs=5390;samples=714","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus",0.000639795265515035
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV18051;seqs=101;samples=10","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium",0.000959692898272553
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV22074;seqs=62;samples=33","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.000191938579654511
"MMF.16S.334_E26.D10.M7","E26.D10.M7","ASV31472;seqs=22;samples=4","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000191938579654511
"MMF.16S.334_E26.D12.M1","E26.D12.M1","ASV00001;seqs=28181966;samples=4314","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.728921217088413
"MMF.16S.334_E26.D12.M1","E26.D12.M1","ASV00002;seqs=25043241;samples=6000","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",0.0210019465218728
"MMF.16S.334_E26.D12.M1","E26.D12.M1","ASV00015;seqs=7254331;samples=2158","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.0995799610695625
"MMF.16S.334_E26.D12.M1","E26.D12.M1","ASV00064;seqs=2109558;samples=4429","Eukaryota","Plantae","Liliopsida","Poales","Poaceae","Zea",0.00174162483352116
"MMF.16S.334_E26.D12.M1","E26.D12.M1","ASV00113;seqs=1030428;samples=964","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",0.0152648294232148
"MMF.16S.334_E26.D12.M1","E26.D12.M1","ASV00165;seqs=614216;samples=2835","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.100399549226514
"MMF.16S.334_E26.D12.M1","E26.D12.M1","ASV01063;seqs=43694;samples=237","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.033090871836902
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00004;seqs=21815605;samples=8834","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.177194997447677
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00009;seqs=13397954;samples=7232","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.00861408882082695
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00100;seqs=1158729;samples=1818","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella",0.000765696784073507
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00110;seqs=1061393;samples=2599","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.119576314446146
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00121;seqs=932269;samples=1309","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoclostridium",0.00676365492598264
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00124;seqs=884080;samples=699","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.00376467585502808
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00128;seqs=865806;samples=5199","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.00312659520163349
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00136;seqs=797411;samples=4184","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Murimonas",0.0150587034201123
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00161;seqs=617268;samples=2142","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.0126978050025523
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00167;seqs=599254;samples=3797","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter",0.0172919857069934
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00176;seqs=573219;samples=4300","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",0.00644461459928535
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00183;seqs=558513;samples=3938","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.0148672792240939
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00198;seqs=522395;samples=3981","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.0397524247064829
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00215;seqs=451774;samples=2930","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus",0.000638080653394589
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00220;seqs=430331;samples=3674","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.00414752424706483
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00223;seqs=424742;samples=1993","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.0113578356304237
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00229;seqs=409283;samples=1612","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Herbinix",0.0252041858090863
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00233;seqs=401458;samples=1610","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00389229198570699
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00239;seqs=391533;samples=4592","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.010145482388974
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00240;seqs=390318;samples=2077","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotignum",0.024885145482389
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00253;seqs=356759;samples=1659","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella",0.0376467585502808
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00264;seqs=344386;samples=2563","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_incertae_sedis",0.00567891781521184
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00275;seqs=307990;samples=2497","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.00548749361919347
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00285;seqs=296974;samples=1758","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella",0.0294155181214906
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00296;seqs=285206;samples=2034","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00529606942317509
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00303;seqs=278914;samples=1954","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0158882082695253
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00306;seqs=274348;samples=1705","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0196528841245533
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00313;seqs=264592;samples=2003","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter",0.00293517100561511
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00320;seqs=260051;samples=2726","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.0544920877998979
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00356;seqs=209579;samples=1949","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00523226135783563
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00381;seqs=188451;samples=3929","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae","Anaerosinus",0.00165900969882593
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00397;seqs=183528;samples=1252","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0215671260847371
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00404;seqs=178640;samples=1648","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000765696784073507
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00417;seqs=172731;samples=2223","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00165900969882593
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00422;seqs=169299;samples=1314","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0112302194997448
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00428;seqs=166019;samples=3178","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00204185809086269
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00437;seqs=162969;samples=2534","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium",0.00638080653394589
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00441;seqs=161424;samples=508","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Muricomes",0.000446656457376212
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00460;seqs=149388;samples=1864","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00178662582950485
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00468;seqs=145372;samples=1782","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Murimonas",0.00950740173557938
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00486;seqs=137531;samples=1166","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.0185043389484431
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00495;seqs=132874;samples=1005","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Clostridium IV",0.0146758550280755
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00504;seqs=129892;samples=1571","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus",0.00408371618172537
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00517;seqs=125817;samples=1086","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00561510974987238
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00526;seqs=121288;samples=1892","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.014037774374681
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00543;seqs=117057;samples=897","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae Sedis XII","Guggenheimella",0.00287136294027565
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00552;seqs=112750;samples=786","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",0.00504083716181725
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00588;seqs=104955;samples=2402","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00191424196018377
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00635;seqs=95164;samples=1972","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.000638080653394589
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00637;seqs=94863;samples=1052","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00197805002552323
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00648;seqs=92485;samples=1167","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",0.00236089841755998
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00650;seqs=91930;samples=1465","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00803981623277182
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00670;seqs=87391;samples=1051","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0032542113323124
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00671;seqs=87264;samples=2417","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.00127616130678918
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00672;seqs=87255;samples=3066","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cuneatibacter",0.000638080653394589
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00677;seqs=86013;samples=1606","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.000382848392036753
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00727;seqs=79945;samples=685","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae Sedis XIII","Bacilliculturomica",0.00223328228688106
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00769;seqs=73567;samples=2055","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",0.0014037774374681
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00771;seqs=72943;samples=841","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella",0.0133358856559469
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00788;seqs=70634;samples=574","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.000957120980091884
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00854;seqs=62512;samples=765","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea",0.000638080653394589
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00863;seqs=61339;samples=1834","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Massiliimalia",0.000701888718734048
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00883;seqs=59766;samples=1176","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.0014037774374681
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00888;seqs=58993;samples=1905","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea",0.00306278713629403
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV00917;seqs=55847;samples=287","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Harryflintia",0.00287136294027565
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01008;seqs=47853;samples=1242","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",0.0032542113323124
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01053;seqs=44215;samples=805","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea",0.00618938233792751
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01107;seqs=41522;samples=669","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Mediterraneibacter",0.00057427258805513
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01120;seqs=40211;samples=650","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium",0.00242470648289944
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01138;seqs=39536;samples=388","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.00555130168453292
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01186;seqs=37109;samples=1576","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.00995405819295559
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01213;seqs=35749;samples=466","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00453037263910158
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01288;seqs=31074;samples=425","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",0.00172281776416539
"MMF.16S.334_E26.D12.M2","E26.D12.M2","ASV01303;seqs=30442;samples=361","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Stomatobaculum",0.000765696784073507
